སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ། ||| Homage to all the buddhas and bodhisattvas!
སངས་རྒྱས་ཀྱི་ཞིང་དེར་ཡང་ཕྱིར་མི་ལྡོག་པའི་འཁོར་ལོ་ཞེས་བྱ་བའི་ཆོས་བསྟན་པར་འགྱུར་རོ། ||| Furthermore, in this buddhafield he will teach them the Dharma called ‘The Wheel of No Return.’
དེ་དག་ཀྱང་མྱུར་བ་ཉིད་དུ་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་འགྱུར་ཏེ། ། ||| Also, those bodhisattvas will swiftly awaken truly and completely into unsurpassed, perfectly complete enlightenment.
སངས་རྒྱས་ཀྱི་ཞིང་ཡང་ཡེ་ཤེས་ཀྱི་ཁྱད་པར་གྱིས་ཡོངས་སུ་སྦྱང་བར་འགྱུར་རོ། ||| Thus their buddhafield will become utterly purified by the excellence of exalted wisdom,
འཇིག་རྟེན་གྱི་ཁམས་དེ་ཡང་རྣམ་གྲགས་མཐའ་ཡས་ལྡན་ཞེས་བྱ་བར་འགྱུར་རོ། ||| and this world system will then be called Endowed with Infinite Discourses.”
དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་ལ་བཀའ་སྩལ་པ། ||| The Bhagavān then said to the venerable Ānanda,
ཀུན་དགའ་བོ་འདི་ལྟ་སྟེ་དཔེར་ན་ཉི་མ་ཤར་བ་ན་མུན་པ་ཐམས་ཅད་མེད་པར་འགྱུར་རོ། ||| “Ānanda, it is like this. In the same way that all darkness disappears when the sun rises,
ཀུན་དགའ་བོ་དེ་བཞིན་དུ་གང་དག་གིས་ཆོས་ཀྱི་རྣམ་གྲངས་འདི་ཐོས་པ་དེ་དག་གིས་ཀུན་ནས་སྣང་བ་ཐོབ་པར་འགྱུར་ཏེ། ||| Ānanda, so, likewise, whoever hears this Dharma discourse will attain full illumination,
ཆོས་ཐམས་ཅད་ལ་ཡང་སྒྲིབ་པ་མེད་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| and will also attain nonobscuration with regard to all phenomena.”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ||| At this, the venerable Ānanda asked the Bhagavān,
བཅོམ་ལྡན་འདས་ཇི་ཙམ་གྱིས་ན་སྒྲིབ་པ་དང་། སྒྲིབ་པ་མ་མཆིས་པར་འགྱུར་བ་ལགས། ||| “Bhagavān, how does one become obscured, and how nonobscured?”
བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། ཀུན་དགའ་བོ་ཐོང་ཤིག་གནས་འདི་འདྲི་བས་ཁྱོད་ལ་ཅི་ཞིག་བྱ། ། ||| But the Bhagavān told him, “Never mind, Ānanda! What use is it for you to ask questions on that point?
ཀུན་དགའ་བོ་གལ་ཏེ་དེ་བཞིན་གཤེགས་པས་སྒྲིབ་པ་དང་སྒྲིབ་པ་མེད་པ་ཐམས་ཅད་བཤད་དུ་ཟིན་ན་ལྷར་བཅས་པའི་འཇིག་རྟེན་རྨོངས་པར་འགྱུར་རོ། ། ||| Ānanda, if the tathāgata explained everything about obscuration and nonobscuration, the world and its gods would become confused.”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ||| Youthful Mañjuśrī, however, made this plea to the Bhagavān:
བཅོམ་ལྡན་འདས་སྒྲིབ་པ་དང་། སྒྲིབ་པ་མ་མཆིས་པ་གང་ཐོས་ན། ||| “Bhagavān, by hearing about obscuration and nonobscuration,
བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལྔ་བརྒྱ་པ་ཐ་མ་ལ་བབ་པའི་ཚེ། འཇིག་རྟེན་པའི་ཆོས་རྣམས་ལ་འདོད་པ་སྐྱེད་པ་མི་འགྱུར་བར་དེ་བཤད་དུ་གསོལ། ||| the bodhisattvas of the final five hundred years will no longer give rise to desire for worldly affairs. Therefore, please do explain them!”
བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། ||| the Bhagavān said
འཇམ་དཔལ་སྒྲིབ་པ་ཞེས་བྱ་བ་ལ་འདོད་ཆགས་ནི་སྒྲིབ་པའོ། ||| “Mañjuśrī, as for ‘obscuration,’ attachment is an obscuration,
ཞེ་སྡང་ནི་སྒྲིབ་པའོ། ||| hatred is an obscuration,
གཏི་མུག་ནི་སྒྲིབ་པའོ། ། ||| ignorance is an obscuration,
སྦྱིན་པ་ནི་སྒྲིབ་པའོ། ། ||| generosity is an obscuration,
ཚུལ་ཁྲིམས་ནི་སྒྲིབ་པའོ། ། ||| moral conduct is an obscuration,
བཟོད་པ་ནི་སྒྲིབ་པའོ། ། ||| patience is an obscuration,
བརྩོན་འགྲུས་ནི་སྒྲིབ་པའོ། ། ||| diligence is an obscuration,
བསམ་གཏན་ནི་སྒྲིབ་པའོ། ། ||| meditation is an obscuration,
ཤེས་རབ་ནི་སྒྲིབ་པའོ། ། ||| transcendent awareness is an obscuration,
སངས་རྒྱས་སུ་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving the Buddha is an obscuration,
ཆོས་སུ་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving the Dharma is an obscuration,
དགེ་འདུན་དུ་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving the Saṅgha is an obscuration,
སྟོང་པ་ཉིད་དུ་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving emptiness is an obscuration,
མཚན་མ་མེད་པར་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving signlessness is an obscuration,
སྨོན་པ་མེད་པར་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving wishlessness is an obscuration,
མངོན་པར་འདུ་བྱེད་པ་མེད་པར་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving the actual absence of formations is an obscuration,
སྐྱེ་བ་མེད་པར་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| perceiving nonarising is an obscuration,
བྱང་ཆུབ་ཏུ་འདུ་ཤེས་པ་ནི་སྒྲིབ་པའོ། ། ||| and perceiving enlightenment is an obscuration.
འཇམ་དཔལ་མདོར་ན་ཀུན་ནས་ཉོན་མོངས་པའམ། རྣམ་པར་བྱང་བར་དམིགས་པ་དེ་དག་ཐམས་ཅད་ནི་དེའི་སྒྲིབ་པ་ཡིན་པར་བལྟ་བར་བྱའོ། ། ||| Mañjuśrī, in brief, whether they are viewed as totally afflicted or fully cleansed, you should regard them all as obscurations.”
འཇམ་དཔལ་གྱིས་གསོལ་པ། ། ||| Mañjuśrī asked,
བཅོམ་ལྡན་འདས་སྦྱིན་པ་ཇི་ལྟར་སྒྲིབ་པ་ལགས། ། ||| “Bhagavān, how is generosity an obscuration?
ཚུལ་ཁྲིམས་དང་། བཟོད་པ་དང་། བརྩོན་འགྲུས་དང་། བསམ་གཏན་དང་། ཤེས་རབ་ཇི་ལྟར་སྒྲིབ་པ་ལགས། ||| How are moral conduct, patience, diligence, meditation, and transcendent awareness obscurations?”
བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། ||| the Bhagavān. replied
འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ལ་ནི་སྒྲིབ་པ་མེད་མོད་ཀྱི། ||| “Mañjuśrī,” replied the Bhagavān, “in all phenomena there is indeed no obscuration.
འོན་ཀྱང་བྱིས་པ་སོ་སོའི་སྐྱེ་བོ་རྣམས་ཀྱི་རང་གི་རྟོག་པས་སྦྱིན་པ་ཡང་སྒྲིབ་པའི་བྱ་བ་བྱེད་དོ། ། ||| Nevertheless, conditioned by their thoughts, childish ordinary beings engage in obscured activity with regard to generosity,
ཚུལ་ཁྲིམས་དང་། བཟོད་པ་དང་། བརྩོན་འགྲུས་དང་། བསམ་གཏན་དང་། ཤེས་རབ་ཀྱང་སྒྲིབ་པའི་བྱ་བ་བྱེད་དོ། ། ||| and they engage in obscured activity with regard to moral conduct, patience, diligence, meditation, and transcendent awareness.
དེ་ཅིའི་ཕྱིར་ཞེ་ན། ||| How is this so?
འཇམ་དཔལ་བྱིས་པ་སོ་སོའི་སྐྱེ་བོ་རྣམས་ནི་སྦྱིན་པ་སྦྱིན་པ་ན། སེམས་ཅན་སེར་སྣ་ཅན་རྣམས་ལ་མ་དད་པར་བྱེད་དེ། ||| “Mañjuśrī, when childish ordinary beings practice generosity, they do it with disrespect toward miserly sentient beings.
དེ་དག་མ་དད་པ་དེས་ཁོང་ཁྲོ་བ་དང་། ཐ་བའི་ཉེས་པ་སྐྱེད་པར་བྱེད་དོ། ||| Due to their disrespect, those who practice giving get angry and give rise to the fault of resentfulness.
ཁོང་ཁྲོ་བ་དང་། ཐ་བའི་ཉེས་པས་སེམས་ཅན་དམྱལ་བར་ལྟུང་བར་འགྱུར་རོ། ||| The faults of anger and resentfulness plunge them into the hell realms.
དེ་དག་ཚུལ་ཁྲིམས་སྲུང་བ་ན་ཚུལ་ཁྲིམས་འཆལ་པ་ལ་སྨོད་ཅིད་བརྙས་པར་བྱེད་ལ་བསྔགས་པ་མ་ཡིན་པ་རྗོད་དོ། ། ||| “When childish ordinary beings observe moral conduct they speak ill of those neglecting moral conduct, disparaging and treating them contemptuously.
དེ་དག་ལས་དེ་དག་གི་བསྔགས་པ་མ་ཡིན་པ་ཐོས་པས་སོ་སོའི་སྐྱེ་བོ་མང་པོ་དག་མ་དད་པར་བྱེད་དེ། ། ||| When these disparaging remarks are repeated to others it causes disrespect in many ordinary beings,
དེ་དག་མ་དད་པ་དེས་ངན་འགྲོར་འགྲོ་བར་འགྱུར་རོ། ། ||| who will go to the lower realms due to their disrespect.
དེ་དག་བཟོད་པ་སྒོམ་པ་ན་བདག་ཅག་ནི་བཟོད་པར་སྨྲ་བ་ཡིན་གྱི་གཞན་འདི་དག་ནི་གནོད་སེམས་ཀྱི་སེམས་དང་ལྡན་པ་ཡིན་ནོ་ཞེས་བཟོད་པའི་རྒྱགས་པས་ ||| “When they practice patience, they declare, ‘We have patience, while those others bear harmful thoughts.’
མྱོས་པ་དེ་དག་བག་མེད་པའི་གཞི་ལས་བྱུང་བའི་སྡུག་བསྔལ་རྣམས་སྐྱེད་པར་འགྱུར་རོ། ། ||| Intoxicated with the arrogance of patience, they create all the suffering that results from fundamental heedlessness.
དེ་དག་བརྩོན་འགྲུས་རྩོམ་པ་ན་བདག་སྒྲོགས་ཤིང་དགེ་སློང་འདི་དག་ནི་ལེ་ལོ་ཅན་དུ་གནས་པ་ཡིན་ཏེ། བརྩོན་པ་མེད་པར་དད་པས་བྱིན་པ་ལོངས་སྤྱོད་པར་བྱེད་དོ། །དེ་དག་གིས་ནི་ཆུ་རའི་ཆུ་ཡང་ལོངས་སྤྱོད་པར་མི་འོས་སོ་སྙམ་སྟེ། ||| “When they exert themselves in diligence, they extol themselves and think, ‘Those other monks are lazy and lack diligence, yet they enjoy the offerings of the faithful. They are not worthy of even enjoying water from a water container.’
དེ་དག་བརྩོན་འགྲུས་རྩོམ་པས་བདག་ལ་ནི་སྟོད་པར་བྱེད། གཞན་ལ་ནི་སྨོད་པར་བྱེད་དེ། ། ||| As they exert themselves in diligence, they praise themselves and disparage others.
དེ་དག་ནི་བྱིས་པ་ཡིན་ཞེས་ང་སྨྲའོ། ། ||| I say that they are childish beings.
དེ་དག་བསམ་གཏན་ལ་སྙོམས་པར་འཇུག་པ་ན། ||| “When they spend their time in the equilibrium of meditation,
བསམ་གཏན་གྱི་དགའ་བ་དེ་ལ་ཆགས་པ་སྐྱེད་པར་བྱེད་ཅིང་དེ་དག་འདི་སྙམ་དུ་སེམས་ཏེ། ||| they give rise to attachment to the joyful bliss of meditation and think,
བདག་ཅག་ནི་མཉམ་པར་བཞག་པས་གནས་པ་ཡིན་གྱི། ||| ‘We spend our time in equipoise.
དགེ་སློང་གཞན་འདི་དག་ནི་སེམས་གཡེངས་པས་གནས་པ་ཡིན་ཏེ། ||| Those other monks spend their time in mental distraction.
འདུ་འཛི་ལ་དགའ་བས་གནས་པ་ཡིན་ནོ། ། ||| They spend their time enjoying frivolous entertainments.
འདུ་འཛི་ལ་དགའ་བས་འདི་དག་སངས་རྒྱས་སུ་ག་ལ་འགྱུར་ཏེ། ||| As they enjoy frivolous entertainments, how will they ever become buddhas?
འདི་དག་ནི་སངས་རྒྱས་ཀྱི་བྱང་ཆུབ་ལས་རིང་ངོ་ ||| They are far from the enlightenment of a buddha.’
དེ་དག་འདུ་ཤེས་ཡིད་ལ་བྱེད་པ་དེས་ཇི་ཙམ་དུ་བརྙས་པར་གྱུར་པའི་སེམས་སྐྱེད་པར་བྱེད་པ་དེ་སྙེད་ཀྱི་བསྐལ་པར་འཁོར་བ་ཡོངས་སུ་འཛིན་པར་འགྱུར་རོ། ། ||| Those who take attitudes like these, as long as they think such contemptuous thoughts, will cling tightly to saṃsāra for eons.
ཕྱིས་དེ་དག་གིས་གང་དུ་བྱང་ཆུབ་ལ་སྤྱོད་པ་ན་གལ་ཏེ་དེ་དག་མང་དུ་ཐོས་པ་ཡིན་དུ་ཟིན་ཀྱང་དེ་དག་གིས་ཆོས་ཐམས་ཅད་ཡི་གེ་མེད་པ་ལ་རྣམ་པར་ཤེས་པ་ཡོད་པར་བརྟགས་ཏེ། ||| Later, if they engage in enlightenment, even if they have great learning, they will imagine that, among all letterless phenomena, the mind is existent.
ཤེས་རབ་ཏུ་དམིགས་ནས་ཕ་རོལ་ཁྱད་དུ་གསོད་པར་བྱེད་པ་དེ་དག་ནི་མི་ཤེས་པའོ་ཞེས་ང་སྨྲའོ། ||| “When they observe transcendent awareness they disdain others. I say that they have no knowledge,
མི་ཤེས་བཞིན་དུ་སྨྲའོ་ཞེས་ང་སྨྲའོ། ||| I say that they talk even though they do not know;
སྐྱེས་བུ་དམ་པ་མ་ཡིན་པའོ་ཞེས་ང་སྨྲའོ། །རྣམ་པར་རྟོག་པས་ཉམས་པའོ་ཞེས་ང་སྨྲའོ། ། ||| I say that they are not sublime beings; I say that as they conceptualize, they are corrupted.
གལ་ཏེ་དེ་དག་ཐེག་པ་ཆེན་པོ་ལ་ཞུགས་པར་གྱུར་ན་ཡང་དེ་དག་འདི་སྙམ་དུ་སེམས་ཏེ། ||| “If they enter the Mahāyāna, again they will think,
བདག་ཅག་ནི་འཇིག་རྟེན་ན་གཙོ་བོ་ཡིན་ནོ། ། ||| ‘We are foremost in this world,
བདག་ཅག་ནི་འཇིག་རྟེན་ན་ཕུལ་ཡིན་ནོ། ||| we are the best in this world,
བདག་ཅག་ནི་འཇིག་རྟེན་ན་མཆོག་ཡིན་ནོ་ ||| we are supreme in this world.’
གལ་ཏེ་དེ་དག་གིས་ཉན་ཐོས་ཀྱི་ཐེག་པ་པ་དག་མཐོང་ན། ||| When they see followers of the Hearers’ Vehicle
དེ་དག་ལ་མ་དད་པ་སྐྱེད་ཅིང་སྨོད་པ་དང་། འཕྱ་བ་དང་། བསྔགས་པ་མ་ཡིན་པ་རྗོད་པར་བྱེད་དེ། ། ||| they give rise to disrespect, disparage them, denigrate them, and speak ill of them.
བསམ་པ་ངན་པ་དང་། ཉེས་པར་བརྗོད་པ་དེས་ན་ངན་འགྲོར་འགྲོ་བ་ཐོབ་པར་འགྱུར་རོ། ། ||| Due to these evil thoughts and condemnations they will be reborn in the lower realms.”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ། ||| Youthful Mañjuśrī asked the Bhagavān,
བཅོམ་ལྡན་འདས་བྱང་ཆུབ་སེམས་དཔའ་སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་ཀྱིས་བསྔགས་པ་བརྗོད་པར་མི་བགྱི་ལགས་སམ། ||| “Bhagavān, are the bodhisattvas not praised because of the Buddha’s teachings?”
བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། ||| the Bhagavān. replied
འཇམ་དཔལ་འདི་ཇི་སྙམ་དུ་སེམས། ||| “Mañjuśrī, what do you think?”
ཅི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་ཅན་ཐམས་ཅད་ལ་དགའ་བཞིན་དུ་བལྟ་བ་དང་། ཕན་པའི་དངོས་པོའི་རང་བཞིན་བསྐྱེད་པར་མི་བྱའམ། ||| “Do the bodhisattvas not regard all sentient beings affectionately? Do they not naturally give rise to altruism?”
འཇམ་དཔལ་གྱིས་གསོལ་པ། བཅོམ་ལྡན་འདས་དེ་ནི་དེ་ལྟ་ལགས་སོ། ||| “Bhagavān, yes, they do,” answered Mañjuśrī.
བྱང་ཆུབ་སེམས་དཔའ་སེམས་ཅན་ཉན་ཐོས་ཀྱི་ཐེག་པ་པའམ། རང་སངས་རྒྱས་ཀྱི་ཐེག་པ་པའམ། ཐེག་པ་ཆེན་པོ་པ་འགའ་ཙམ་ཡང་ཡོངས་སུ་སྤངས་སམ། ||| “Would bodhisattvas forsake even a few sentient beings, whether of the Hearer’s Vehicle, the Solitary Realizers’ Vehicle, or the Mahāyāna?”
འཇམ་དཔལ་གྱིས་གསོལ་པ། བཅོམ་ལྡན་འདས་དེ་ནི་མ་ལགས་ཏེ། ||| “Bhagavān, they would not,” answered Mañjuśrī.
བྱང་ཆུབ་སེམས་དཔའ་སེམས་ཅན་ཐམས་ཅད་ལ་སེམས་སྙོམས་པ་ལགས་པས་བྱང་ཆུབ་སེམས་དཔའ་ནི་སེམས་ཅན་འགའ་ཡང་ཡོངས་སུ་མ་བཏང་བ་ལགས་སོ། ། ||| “As bodhisattvas regard all sentient beings equally, bodhisattvas would not dismiss even a few sentient beings.”
འཇམ་དཔལ་འདི་ལྟ་སྟེ་དཔེར་ན་སྨན་པས་ནི་རྒྱལ་པོའམ། ཚོང་དཔོན་ནམ། ཁྱིམ་བདག་གམ། མི་དབུལ་པོའམ། སེམས་ཅན་འགའ་ཙམ་ཡང་ཡོངས་སུ་སྤངས་པ་མེད་དོ། ||| “Mañjuśrī, it is like this: Just as a physician does not forsake even a few sentient beings, whether they are a king, a merchant, a householder, or a mendicant,
འདི་ལྟར་སེམས་སྙོམས་པས་ཉེ་བར་གནས་པ་ཡིན་ཏེ། ཇི་ལྟར་བྱས་ན་སེམས་ཅན་འདི་དག་ནད་དང་བྲལ་བར་འགྱུར་ཞིག་གུ་སྙམ་མོ། ||| but attends to all with equanimity and thinks of what he can do to free these sentient beings from their illnesses,
འཇམ་དཔལ་དེ་བཞིན་དུ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནི་སེམས་ཅན་ཐམས་ཅད་ལ་སྙིང་རྗེ་འཇུག་ཅིང་སེམས་སྙོམས་པས་ཉེ་བར་གནས་པ་ཡིན་ཏེ། ||| Mañjuśrī, likewise, the bodhisattva mahāsattvas suffuse all sentient beings with compassion and attend to them with equanimity.
འདི་སྙམ་དུ་སེམས་ཅན་འདི་དག་ཐམས་ཅད་ཇི་ལྟར་བྱས་ན་སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་ལས་ངེས་པར་འབྱུང་བར་འགྱུར་ཞིག་གུ་སྙམ་མོ། ། ||| They think, ‘How can I cause all these sentient beings to find definite release through the Buddha’s teachings?’
འཇམ་དཔལ་འདི་ལྟ་སྟེ་ ||| “Mañjuśrī, it is like this:
དཔེར་ན་སྨན་པ་ནི་སྨན་དཔྱད་ཀྱི་རྒྱུད་རྒྱུན་མ་ཆད་ན། དགའ་ཞིང་མགུ་ལ་ཡི་རངས་པར་འགྱུར་རོ། ། ||| Just as when the lineage of medical cure remains unbroken, the physician is pleased and rejoices,
འཇམ་དཔལ་དེ་བཞིན་དུ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནི་སངས་རྒྱས་ཀྱི་གདུང་རྒྱུད་མ་ཆད་ན་དགའ་ཞིང་མགུ་ལ་ཡི་རངས་པར་འགྱུར་རོ། ། ||| likewise, Mañjuśrī, the bodhisattva mahāsattvas are pleased and rejoice when the lineage of the Buddha remains unbroken.
འཇམ་དཔལ་སེམས་ཅན་ཐམས་ཅད་ནི་སྨན་པ་དང་འདྲ་བ་མ་ཡིན་ནོ། ། ||| Mañjuśrī, not all sentient beings are like physicians.
འཇམ་དཔལ་གསོ་བར་བྱེད་པའི་སྨན་པ་ནི་དཀོན་ནོ། ། ||| Mañjuśrī, a physician who has the ability to heal is rare.
འཇམ་དཔལ་དེ་བཞིན་དུ་སེམས་ཅན་ཐམས་ཅད་ནི་སངས་རྒྱས་དང་འདྲ་བ་མ་ཡིན་ཏེ། བྱང་ཆུབ་ཀྱི་སེམས་ནི་དཀོན་ནོ། ། ||| Likewise, Mañjuśrī, not all sentient beings are like the Buddha; bodhicitta is rare.
བྱང་ཆུབ་ཀྱི་ཕྱིར་གོ་ཆ་བགོ་བ་ནི་སེམས་ཅན་ཐམས་ཅད་ཀྱིས་མི་བཟོད་དོ། ། ||| Not all sentient beings can bear to put on such armor for the purpose of enlightenment.
དཔེར་ན་ལེ་ལོ་ཅན་རྣམས་ནི་བདག་གིས་སྨན་པ་བྱའོ་སྙམ་དུ་སྨན་པའི་ཆོས་རྣམས་ལ་ལྷག་པར་དམིགས་པ་མེད་དོ། ། ||| Just as lazy people might think, ‘I shall be a physician,’ and yet do not seriously observe the practices of physicians, so,
དེ་བཞིན་དུ་སེམས་ཅན་ཐམས་ཅད་ནི་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་མི་ནུས་ཏེ། ||| likewise, not all beings are able to give rise to the mind set on enlightenment.
ལེ་ལོས་བདག་ཉིད་ནད་པར་བྱེད་དོ། ། ||| Laziness makes them fall ill.
འཇམ་དཔལ་རང་བྱུང་ནི་དཀོན་ནོ། ། ||| Mañjuśrī, naturally occurring bodhicitta is rare.
གཞན་ལ་རག་ལས་པ་མ་ཡིན་པའི་ཡེ་ཤེས་ནི་དཀོན་ནོ། ། ||| Self-arising exalted wisdom is rare.
སེམས་རྒྱ་ཆེ་བ་ནི་དཀོན་ནོ། ||| A vast mind is rare.
སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་ལ་ལྷག་པར་དམིགས་པ་ནི་དཀོན་ནོ། ། ||| To seriously observe the teachings of the Buddha is rare.”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ། ||| Youthful Mañjuśrī asked the Bhagavān,
བཅོམ་ལྡན་འདས་ཇི་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་ཆོས་ཐམས་ཅད་ལ་སྒྲིབ་པ་མ་མཆིས་པར་རྣམ་པར་དག་པར་འགྱུར་ལགས། ||| “Bhagavān, how can bodhisattvas become unobscured and purified with respect to all phenomena?”
དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ། ། ||| At this question the Bhagavān replied to Youthful Mañjuśrī,
འཇམ་དཔལ་བྱང་ཆུབ་སེམས་དཔའ་ཆོས་ཐམས་ཅད་འདོད་ཆགས་ཀྱི་ཆོས་སུ་མཐོང་བ་གང་ཡིན་པ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| “Mañjuśrī, bodhisattvas who see all phenomena as objects of desire will attain purification from karmic obscurations.
ཆོས་ཐམས་ཅད་ཞེ་སྡང་གི་ཆོས་སུ་མཐོང་བ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| Those who see all phenomena as objects of hatred will attain purification from karmic obscurations.
ཆོས་ཐམས་ཅད་གཏི་མུག་གི་ཆོས་སུ་མཐོང་བ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| Those who see all phenomena as objects of delusion will attain purification from karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་འདོད་པའི་ཡོན་ཏན་ལྔ་པོ་དག་ལ་མངོན་པར་དགའ་ཞིང་མི་གཏོང་མི་སྤོང་ལ། ། ||| “Furthermore, Mañjuśrī, bodhisattvas who openly delight in the pleasures of the five senses without renouncing or abandoning them,
སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་ཀྱང་འདོད་པའི་ངོ་བོ་ཉིད་དུ་མཐོང་བ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| and those who see the Buddha’s teachings as essentially desire will attain purification of karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་ནི་སྒྲིབ་པ་ལྔ་པོ་དག་གིས་བྱང་ཆུབ་ཚོལ་བར་བྱེད་དེ། ||| “Furthermore, Mañjuśrī, bodhisattvas who pursue enlightenment through the five obscurations,
ཚོལ་བ་དང་བྱང་ཆུབ་ཀྱང་འཐོབ་པ་མེད་ཅིང་སྒྲིབ་པ་རྣམས་ཀྱང་མེད་པ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| who do not pursue and attain enlightenment, and who do not have obscurations either, will attain purification of all karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་གང་ཀུན་ནས་མནར་སེམས་ཀྱི་གཞི་དགུ་པོ་དག་ལ་བྱམས་པ་ཐོབ་པར་འགྱུར་ལ། ||| “Furthermore, Mañjuśrī, bodhisattvas who have purified the nine grounds of hostility will attain loving kindness.
གང་ལ་དེའི་ཀུན་ནས་མནར་སེམས་ཀྱི་གཞི་སྐྱེ་བར་འགྱུར་བ་དེ་དང་དེ་ལ་ཚུལ་བཞིན་དུ་སོ་སོར་རྟོག་པར་བྱེད་ཅིང་བདག་ཉིད་ཀྱང་མི་དམིགས། ||| Those who genuinely discern the development of the ground of their hostility to a particular person, yet do not apprehend a self,
གཞན་ཡང་མི་དམིགས། བྱམས་པ་ཡང་མི་དམིགས་ཏེ། འདི་ལྟར་ཆོས་ཐམས་ཅད་མི་དམིགས་པ་དེ་ནི་བྱམས་པའི་མཆོག་ཡིན་ནོ། ། ||| or others, or even loving kindness, being free of apprehending all phenomena in this way have supreme loving kindness.
དེ་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་བཟོད་པ་དང་ལྡན་པ་ནི་སྒྲིབ་པ་མེད་པ་ཉིད་ཐོབ་པར་འགྱུར་རོ། ། ||| Thus, bodhisattvas endowed with patience will attain freedom from obscurations.
